order_id,customer_id,order_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,shipping_region,customer_segment,discount_applied,returned
ORD-01624,CLI-0255,2025-09-10,home,Vela aromática,4,119.04,476.16,bank_transfer,sur,returning,0,0
ORD-01569,CLI-0266,2025-08-09,clothing,Chaqueta,4,10.91,43.64,credit_card,centro,returning,0.1,1
ORD-00730,CLI-0291,2025-08-04,food,Chocolate belga,4,136.86,547.44,credit_card,este,vip,0.15,0
ORD-00661,CLI-0227,2025-07-25,beauty,Mascarilla,3,143.49,430.47,paypal,centro,returning,0.3,0
ORD-01739,CLI-0267,2025-07-08,electronics,Cargador USB-C,5,436.92,2184.6,paypal,norte,vip,0,0
ORD-01590,CLI-0285,2025-09-09,clothing,Chaqueta,4,95.44,381.76,debit_card,norte,vip,0.3,0
ORD-01655,CLI-0078,2025-07-02,beauty,Protector solar,1,102.03,102.03,debit_card,sur,vip,0,0
ORD-00218,CLI-0104,2025-08-26,electronics,SSD 1TB,2,259.19,518.38,credit_card,este,returning,0.2,0
ORD-00806,CLI-0142,2025-07-23,clothing,Zapatillas running,4,24.54,98.16,debit_card,sur,new,0.1,0
ORD-00749,CLI-0330,2025-09-01,home,Marco fotos,4,38.18,152.72,debit_card,oeste,vip,0,0
ORD-00204,CLI-0153,2025-09-11,clothing,Gorra,1,29.66,29.66,paypal,este,new,0.15,0
ORD-01795,CLI-0347,2025-07-15,clothing,Calcetines pack,4,88.08,352.32,paypal,norte,vip,0.05,0
ORD-01095,CLI-0441,2025-08-01,clothing,Camiseta básica,5,82.06,410.3,paypal,este,returning,0,0
ORD-00541,CLI-0072,2025-07-24,beauty,Mascarilla,-5,94.72,-473.6,paypal,centro,vip,0.15,0
ORD-00482,CLI-0081,2025-09-25,beauty,Crema facial,4,98.84,395.36,paypal,oeste,new,0,0
ORD-00502,CLI-0332,2025-07-12,food,Chocolate belga,1,63.59,63.59,paypal,centro,vip,0,0
ORD-00791,CLI-0408,2025-08-02,beauty,Bálsamo labial,3,137.46,412.38,credit_card,norte,vip,0.2,0
ORD-00864,CLI-0059,2025-07-12,clothing,Calcetines pack,5,14.34,71.7,credit_card,norte,new,0.15,0
ORD-00915,CLI-0478,2025-09-01,clothing,Bufanda,2,139.62,279.24,bank_transfer,oeste,returning,0.3,0
ORD-01006,CLI-0353,2025-09-05,food,Pasta italiana,1,104.68,104.68,paypal,centro,returning,0,0
ORD-01553,CLI-0302,2025-08-15,food,Miel artesanal,1,6.23,6.23,credit_card,norte,new,0.3,0
ORD-01993,CLI-0384,2025-07-26,clothing,Pantalón chino,4,96.07,384.28,debit_card,oeste,new,0.2,1
ORD-01181,CLI-0433,2025-08-27,food,Miel artesanal,1,36.63,36.63,credit_card,oeste,returning,0.05,0
ORD-01554,CLI-0139,2025-07-20,home,Lámpara LED,1,50.8,50.8,bank_transfer,norte,vip,0.05,0
ORD-01560,CLI-0116,2025-07-21,food,Frutos secos,2,77.97,155.94,bank_transfer,oeste,returning,0,0
ORD-00901,CLI-0414,2025-07-13,food,Café gourmet,1,63.62,63.62,credit_card,sur,returning,0,0
ORD-00164,CLI-0234,2025-07-28,food,Miel artesanal,1,96.41,96.41,debit_card,norte,vip,0,0
ORD-01897,CLI-0038,2025-07-17,home,Vela aromática,1,72.28,72.28,paypal,sur,new,0.2,0
ORD-01345,CLI-0025,2025-08-16,clothing,Bufanda,4,90.64,362.56,credit_card,este,new,0.3,0
ORD-00969,CLI-0358,2025-08-01,clothing,Camiseta básica,2,14.59,29.18,paypal,este,vip,0,0
ORD-00817,CLI-0245,2025-09-15,electronics,Monitor 24,4,384.27,1537.08,paypal,oeste,returning,0,0
ORD-01111,CLI-0152,2025-07-19,clothing,Zapatillas running,5,18.08,90.4,paypal,centro,new,0.2,0
ORD-01478,CLI-0159,2025-09-10,electronics,Monitor 24,2,176.02,352.04,debit_card,centro,vip,0,0
ORD-01047,CLI-0369,2025-09-24,electronics,Teclado mecánico,3,266.08,798.24,credit_card,centro,new,0.1,0
ORD-01898,CLI-0103,2025-07-10,beauty,Sérum vitamina C,3,68.7,206.1,credit_card,sur,vip,0.2,0
ORD-00680,CLI-0366,2025-09-28,clothing,Pantalón chino,4,16.0,64.0,bank_transfer,sur,vip,0.3,0
ORD-00869,CLI-0054,2025-07-17,food,Café gourmet,3,37.2,111.6,credit_card,centro,new,0.2,0
ORD-01705,CLI-0306,2025-07-30,food,Salsa trufa,2,31.04,62.08,bank_transfer,este,new,0,0
ORD-00003,CLI-0319,2025-09-09,electronics,Laptop,2,444.93,889.86,credit_card,oeste,vip,0,0
ORD-00259,CLI-0181,2025-09-18,electronics,SSD 1TB,1,324.42,324.42,debit_card,centro,returning,0.2,0
ORD-00970,CLI-0413,2025-08-04,clothing,Bufanda,1,145.78,145.78,paypal,norte,returning,0.3,0
ORD-01644,CLI-0200,2025-09-10,electronics,Auriculares BT,5,245.38,1226.9,bank_transfer,este,vip,0,1
ORD-00807,CLI-0174,2025-07-26,beauty,Bálsamo labial,3,104.6,313.8,bank_transfer,este,vip,0.05,0
ORD-01429,CLI-0002,2025-09-08,food,Miel artesanal,3,57.95,173.85,bank_transfer,oeste,new,0.3,1
ORD-01671,CLI-0192,2025-08-24,home,Lámpara LED,4,50.49,201.96,paypal,sur,returning,0,1
ORD-01510,CLI-0206,2025-08-20,beauty,Perfume,3,146.76,440.28,credit_card,centro,vip,0.05,0
ORD-00734,CLI-0283,2025-09-28,electronics,Webcam HD,3,256.05,768.15,bank_transfer,oeste,new,0,0
ORD-00417,CLI-0020,2025-08-02,food,Café gourmet,3,128.0,384.0,paypal,oeste,new,0.05,0
ORD-01004,CLI-0283,2025-08-03,electronics,Teclado mecánico,1,338.78,338.78,paypal,este,new,0.1,0
ORD-00834,CLI-0096,2025-09-21,electronics,Monitor 24,1,393.32,393.32,bank_transfer,centro,vip,0.1,0
ORD-01255,CLI-0052,2025-08-12,clothing,Chaqueta,4,40.92,163.68,debit_card,este,returning,0,0
ORD-00274,CLI-0461,2025-07-17,clothing,Pantalón chino,2,122.67,245.34,debit_card,oeste,new,0.05,0
ORD-00133,CLI-0155,2025-09-11,food,Aceite oliva,5,43.53,217.65,debit_card,este,returning,0.15,0
ORD-00352,CLI-0120,2025-07-09,beauty,Protector solar,1,98.43,98.43,bank_transfer,oeste,returning,0.3,1
ORD-00822,CLI-0256,2025-09-19,electronics,Monitor 24,3,256.92,770.76,bank_transfer,centro,new,0,0
ORD-01866,CLI-0409,2025-08-08,home,Organizador,5,30.27,151.35,credit_card,centro,vip,0,1
ORD-01376,CLI-0140,2025-08-16,clothing,Bufanda,4,73.47,293.88,bank_transfer,centro,new,0,0
ORD-01314,CLI-0498,2025-08-06,electronics,Monitor 24,3,347.73,1043.19,credit_card,sur,returning,0.3,0
ORD-00629,CLI-0175,2025-07-01,clothing,Pantalón chino,1,67.19,67.19,debit_card,centro,vip,0.2,0
ORD-01882,CLI-0329,2025-09-29,electronics,Webcam HD,3,159.53,478.59,debit_card,norte,new,0,0
ORD-00019,CLI-0322,2025-08-27,beauty,Bálsamo labial,4,32.0,128.0,paypal,norte,new,0.15,0
ORD-00246,CLI-0064,2025-07-05,clothing,Gorra,4,97.25,389.0,paypal,este,vip,0.15,0
ORD-00512,CLI-0126,2025-09-13,electronics,SSD 1TB,2,52.18,104.36,credit_card,,new,0,0
ORD-00796,CLI-0263,2025-09-10,home,Espejo,3,34.95,104.85,paypal,sur,returning,0,0
ORD-00560,CLI-0196,2025-09-28,electronics,Teclado mecánico,3,255.03,765.09,paypal,norte,returning,0.3,0
ORD-00821,CLI-0354,2025-08-28,beauty,Mascarilla,1,118.64,118.64,debit_card,oeste,returning,0.05,0
ORD-00824,CLI-0322,2025-09-21,electronics,Teclado mecánico,2,332.83,665.66,credit_card,sur,new,0.2,0
ORD-01360,CLI-0218,2025-08-14,electronics,Monitor 24,4,321.34,1285.36,paypal,centro,vip,0.3,0
ORD-00672,CLI-0254,2025-08-16,clothing,Gorra,5,141.71,708.55,paypal,este,vip,0.15,0
ORD-01141,CLI-0371,2025-08-26,beauty,Aceite corporal,2,30.34,60.68,bank_transfer,este,returning,0.2,1
ORD-01545,CLI-0307,2025-09-16,food,Frutos secos,5,116.5,582.5,debit_card,este,vip,0,0
ORD-01505,CLI-0249,2025-09-15,electronics,Monitor 24,5,376.08,1880.4,credit_card,centro,returning,0.05,0
ORD-01682,CLI-0210,2025-08-31,food,Frutos secos,3,68.12,204.36,paypal,norte,returning,0.2,0
ORD-01162,CLI-0264,2025-09-09,electronics,Teclado mecánico,4,475.89,1903.56,bank_transfer,norte,vip,0,0
ORD-00579,CLI-0085,2025-09-29,electronics,Auriculares BT,1,321.88,321.88,paypal,oeste,vip,0.3,0
ORD-00073,CLI-0402,2025-09-02,beauty,Bálsamo labial,4,51.18,204.72,paypal,norte,vip,0,0
ORD-01962,CLI-0317,2025-07-13,electronics,Webcam HD,1,195.03,195.03,paypal,norte,vip,0,0
ORD-01696,CLI-0222,2025-07-20,food,Aceite oliva,1,54.31,54.31,debit_card,centro,returning,0.2,0
ORD-00913,CLI-0393,2025-08-21,food,Salsa trufa,1,49.3,49.3,debit_card,oeste,returning,0,0
ORD-01097,CLI-0163,2025-07-04,food,Chocolate belga,2,117.88,235.76,paypal,centro,vip,0,0
ORD-01146,CLI-0021,2025-08-29,food,Pasta italiana,-3,56.62,-169.86,paypal,sur,new,0.15,0
ORD-01757,CLI-0273,2025-08-11,clothing,Zapatillas running,2,25.78,51.56,bank_transfer,norte,vip,0.1,0
ORD-01870,CLI-0168,2025-09-28,beauty,Perfume,5,99.89,499.45,debit_card,este,new,0.2,0
ORD-01989,CLI-0409,2025-09-12,electronics,Teclado mecánico,4,75.82,303.28,debit_card,sur,new,0.05,0
ORD-01975,CLI-0076,2025-09-30,clothing,Camiseta básica,2,16.16,32.32,credit_card,centro,returning,0.05,0
ORD-00472,CLI-0035,2025-07-19,food,Miel artesanal,1,46.93,46.93,credit_card,oeste,new,0,0
ORD-01899,CLI-0454,2025-08-20,beauty,Bálsamo labial,1,100.48,100.48,bank_transfer,oeste,vip,0.1,0
ORD-01138,CLI-0244,2025-08-28,home,Cojín,2,67.0,134.0,paypal,sur,vip,0.3,0
ORD-01125,CLI-0159,2025-09-06,beauty,Aceite corporal,3,27.15,81.45,credit_card,sur,new,0.15,0
ORD-01845,CLI-0125,2025-08-03,food,Aceite oliva,2,140.86,281.72,bank_transfer,este,returning,0.2,0
ORD-00511,CLI-0408,2025-08-24,clothing,Camiseta básica,1,143.62,143.62,bank_transfer,oeste,returning,0.15,0
ORD-00721,CLI-0189,2025-09-03,beauty,Perfume,2,97.79,195.58,credit_card,este,returning,0,0
ORD-00051,CLI-0430,2025-09-16,electronics,Cargador USB-C,4,252.69,1010.76,bank_transfer,este,returning,0,0
ORD-01040,CLI-0051,2025-07-22,electronics,SSD 1TB,3,88.64,265.92,paypal,este,vip,0,0
ORD-00742,CLI-0323,2025-07-24,food,Pasta italiana,5,85.08,425.4,credit_card,centro,returning,0.05,0
ORD-01177,CLI-0199,2025-09-06,electronics,Cargador USB-C,3,106.28,318.84,paypal,,returning,0.2,0
ORD-00600,CLI-0173,2025-09-10,beauty,Protector solar,3,71.6,214.8,debit_card,este,vip,0.3,0
ORD-01765,CLI-0144,2025-07-29,home,Marco fotos,1,91.5,91.5,debit_card,sur,new,0.2,0
ORD-00614,CLI-0180,2025-08-10,food,Chocolate belga,1,59.45,59.45,debit_card,sur,new,0,0
ORD-00731,CLI-0257,2025-08-22,food,Pasta italiana,2,16.93,33.86,credit_card,norte,vip,0.1,0
ORD-00278,CLI-0040,2025-08-16,electronics,Laptop,1,128.56,128.56,paypal,este,new,0,0
ORD-00975,CLI-0369,2025-08-08,electronics,Auriculares BT,2,25.15,50.3,debit_card,oeste,returning,0.05,0
ORD-01727,CLI-0247,2025-09-19,beauty,Bálsamo labial,3,89.08,267.24,credit_card,oeste,new,0,0
ORD-01268,CLI-0352,2025-08-25,beauty,Protector solar,1,28.12,28.12,paypal,sur,new,0,0
ORD-00557,CLI-0088,2025-08-08,electronics,Monitor 24,2,25.57,51.14,debit_card,norte,vip,0.05,0
ORD-01858,CLI-0188,2025-07-26,beauty,Protector solar,1,123.69,123.69,credit_card,sur,returning,0.05,0
ORD-01112,CLI-0104,2025-09-23,electronics,Auriculares BT,3,205.17,615.51,paypal,norte,new,0.1,0
ORD-01035,CLI-0059,2025-09-19,home,Cojín,2,41.39,82.78,credit_card,centro,new,0.05,1
ORD-01549,CLI-0275,2025-07-18,electronics,SSD 1TB,2,120.46,240.92,bank_transfer,centro,vip,0,0
ORD-00763,CLI-0494,2025-08-13,food,Chocolate belga,2,35.1,70.2,bank_transfer,norte,vip,0.05,0
ORD-01857,CLI-0190,2025-07-30,beauty,Mascarilla,1,137.54,137.54,credit_card,oeste,vip,0,0
ORD-01971,CLI-0430,2025-07-18,clothing,Camiseta básica,1,43.29,43.29,debit_card,sur,new,0,0
ORD-01940,CLI-0039,2025-07-16,home,Marco fotos,5,39.68,198.4,bank_transfer,este,vip,0,0
ORD-00052,CLI-0261,2025-09-22,electronics,SSD 1TB,5,296.98,1484.9,debit_card,centro,vip,0.05,0
ORD-01063,CLI-0440,2025-07-20,electronics,Laptop,2,227.39,454.78,bank_transfer,sur,vip,0,0
ORD-00995,CLI-0366,2025-07-19,home,Cojín,1,49.74,49.74,debit_card,sur,returning,0.15,0
ORD-01198,CLI-0335,2025-09-21,clothing,Pantalón chino,2,20.06,40.12,bank_transfer,este,returning,0.1,1
ORD-01984,CLI-0475,2025-09-15,home,Cojín,5,10.27,51.35,debit_card,centro,returning,0.3,0
ORD-01019,CLI-0376,2025-09-26,beauty,Aceite corporal,1,77.45,77.45,debit_card,centro,new,0.1,0
ORD-01578,CLI-0002,2025-08-29,electronics,Laptop,2,184.05,368.1,debit_card,centro,returning,0.3,0
ORD-00896,CLI-0333,2025-09-18,electronics,Monitor 24,2,478.86,957.72,debit_card,oeste,returning,0,0
ORD-00778,CLI-0056,2025-07-06,home,Marco fotos,5,81.53,407.65,paypal,este,vip,0.15,0
ORD-01573,CLI-0061,2025-07-16,beauty,Perfume,1,89.19,89.19,debit_card,oeste,returning,0,0
ORD-00644,CLI-0212,2025-08-25,electronics,Webcam HD,5,6.3,31.5,debit_card,este,returning,0.05,0
ORD-00598,CLI-0236,2025-08-04,beauty,Sérum vitamina C,2,82.99,165.98,bank_transfer,oeste,new,0.1,0
ORD-01698,CLI-0031,2025-08-13,home,Organizador,2,124.61,249.22,paypal,sur,vip,0.1,0
ORD-00388,CLI-0084,2025-09-10,electronics,Mouse gaming,3,190.68,572.04,debit_card,centro,vip,0.05,0
ORD-01305,CLI-0491,2025-08-25,clothing,Bufanda,-5,65.56,-327.8,paypal,sur,new,0,0
ORD-00054,CLI-0494,2025-09-29,electronics,Auriculares BT,3,358.91,1076.73,debit_card,norte,new,0.2,0
ORD-01524,CLI-0273,2025-09-03,electronics,Teclado mecánico,5,292.4,1462.0,paypal,norte,vip,0.05,0
ORD-00870,CLI-0193,2025-07-19,food,Pasta italiana,2,148.72,297.44,bank_transfer,este,vip,0.3,0
ORD-00974,CLI-0074,2025-08-31,food,Chocolate belga,5,134.75,673.75,debit_card,sur,returning,0.2,1
ORD-01679,CLI-0499,2025-09-05,home,Alfombra,1,56.06,56.06,bank_transfer,este,vip,0.3,0
ORD-00106,CLI-0240,2025-09-24,electronics,Mouse gaming,4,231.54,926.16,paypal,norte,vip,0.3,1
ORD-00483,CLI-0142,2025-09-30,home,Alfombra,1,8.28,8.28,credit_card,centro,returning,0,0
ORD-00199,CLI-0146,2025-09-27,electronics,Laptop,5,113.53,567.65,bank_transfer,sur,new,0.05,0
ORD-00782,CLI-0053,2025-09-02,food,Chocolate belga,5,94.73,473.65,bank_transfer,sur,vip,0,0
ORD-01728,CLI-0076,2025-09-24,electronics,Monitor 24,5,435.15,2175.75,credit_card,oeste,returning,0,0
ORD-01930,CLI-0442,2025-09-01,home,Organizador,5,131.45,657.25,credit_card,,returning,0.15,0
ORD-00399,CLI-0048,2025-07-19,electronics,Mouse gaming,4,177.2,708.8,debit_card,norte,returning,0.05,0
ORD-00865,CLI-0261,2025-09-30,electronics,Mouse gaming,1,10.54,10.54,credit_card,norte,vip,0.05,0
ORD-01995,CLI-0184,2025-08-30,food,Frutos secos,5,136.73,683.65,credit_card,este,returning,0.05,0
ORD-00018,CLI-0106,2025-08-26,beauty,Aceite corporal,5,20.45,102.25,bank_transfer,norte,returning,0,0
ORD-01202,CLI-0060,2025-07-07,clothing,Pantalón chino,4,121.11,484.44,credit_card,norte,vip,0.2,0
ORD-01358,CLI-0393,2025-08-18,home,Marco fotos,4,93.59,374.36,paypal,oeste,returning,0.2,1
ORD-00714,CLI-0192,2025-08-03,beauty,Sérum vitamina C,5,145.62,728.1,bank_transfer,centro,new,0.15,0
ORD-01678,CLI-0024,2025-09-13,clothing,Sudadera,5,19.68,98.4,credit_card,oeste,returning,0,0
ORD-01712,CLI-0357,2025-08-05,clothing,Sudadera,5,96.9,484.5,paypal,oeste,new,0.15,0
ORD-01608,CLI-0011,2025-08-31,electronics,Webcam HD,4,20.11,80.44,bank_transfer,centro,vip,0.05,1
ORD-01402,CLI-0359,2025-08-24,home,Cojín,2,142.68,285.36,debit_card,oeste,vip,0.1,0
ORD-00930,CLI-0437,2025-07-19,clothing,Sudadera,5,44.47,222.35,credit_card,centro,new,0,0
ORD-00262,CLI-0406,2025-07-09,clothing,Bufanda,4,135.24,540.96,paypal,sur,new,0,0
ORD-01113,CLI-0040,2025-08-10,home,Alfombra,1,18.85,18.85,paypal,centro,new,0.15,0
ORD-00710,CLI-0156,2025-08-08,beauty,Crema facial,2,61.62,123.24,credit_card,oeste,new,0,0
ORD-00398,CLI-0497,2025-07-18,clothing,Gorra,4,31.56,126.24,paypal,norte,vip,0,0
ORD-00692,CLI-0205,2025-07-05,clothing,Camiseta básica,4,146.15,584.6,credit_card,oeste,returning,0.15,0
ORD-00201,CLI-0424,2025-09-28,home,Alfombra,5,34.78,173.9,paypal,norte,vip,0.15,0
ORD-01901,CLI-0140,2025-09-08,electronics,Teclado mecánico,5,285.11,1425.55,credit_card,sur,new,0.05,0
ORD-01179,CLI-0060,2025-08-21,beauty,Crema facial,2,78.48,156.96,bank_transfer,centro,vip,0.1,0
ORD-01620,CLI-0425,2025-07-24,electronics,Cargador USB-C,4,52.48,209.92,bank_transfer,,new,0,0
ORD-01476,CLI-0036,2025-09-19,beauty,Protector solar,4,11.94,47.76,bank_transfer,este,returning,0.3,0
ORD-00924,CLI-0316,2025-08-26,clothing,Zapatillas running,3,113.22,339.66,paypal,centro,vip,0,0
ORD-01055,CLI-0188,2025-09-29,food,Té matcha,1,145.85,145.85,bank_transfer,oeste,vip,0,0
ORD-00477,CLI-0030,2025-08-18,clothing,Chaqueta,2,117.29,234.58,paypal,este,vip,0,1
ORD-00022,CLI-0463,2025-09-30,beauty,Bálsamo labial,3,90.64,271.92,bank_transfer,este,new,0,0
ORD-01747,CLI-0490,2025-08-22,beauty,Sérum vitamina C,4,22.59,90.36,bank_transfer,oeste,new,0,0
ORD-01388,CLI-0401,2025-08-01,home,Cojín,1,96.25,96.25,debit_card,centro,vip,0,0
ORD-01450,CLI-0084,2025-08-17,beauty,Aceite corporal,3,40.51,121.53,bank_transfer,,vip,0.05,0
ORD-00277,CLI-0279,2025-09-01,electronics,SSD 1TB,3,432.99,1298.97,paypal,sur,returning,0.2,0
ORD-00756,CLI-0274,2025-09-27,electronics,Laptop,1,293.14,293.14,bank_transfer,centro,new,0.05,0
ORD-01786,CLI-0118,2025-07-07,food,Café gourmet,4,128.14,512.56,paypal,norte,vip,0.15,0
ORD-01597,CLI-0345,2025-07-11,electronics,Webcam HD,3,114.03,342.09,debit_card,sur,returning,0,0
ORD-01404,CLI-0067,2025-09-26,electronics,Teclado mecánico,4,27.88,111.52,debit_card,este,new,0.15,0
ORD-01331,CLI-0370,2025-07-09,food,Chocolate belga,1,98.62,98.62,paypal,oeste,vip,0.2,0
ORD-00842,CLI-0438,2025-07-24,clothing,Sudadera,5,51.94,259.7,debit_card,oeste,vip,0,0
ORD-00357,CLI-0465,2025-09-24,electronics,Monitor 24,3,142.62,427.86,paypal,norte,returning,0.05,0
ORD-01829,CLI-0385,2025-09-15,home,Reloj pared,5,144.37,721.85,paypal,sur,returning,0,0
ORD-00253,CLI-0401,2025-09-07,electronics,Teclado mecánico,5,203.22,1016.1,credit_card,este,returning,0.15,0
ORD-01246,CLI-0424,2025-08-18,clothing,Bufanda,1,131.58,131.58,paypal,norte,new,0.05,0
ORD-00701,CLI-0156,2025-07-04,electronics,Auriculares BT,2,450.31,900.62,debit_card,oeste,vip,0.05,0
ORD-00839,CLI-0118,2025-08-28,food,Miel artesanal,5,58.96,294.8,paypal,norte,returning,0.3,0
ORD-00129,CLI-0038,2025-09-30,home,Cojín,5,22.96,114.8,credit_card,oeste,vip,0.3,0
ORD-00776,CLI-0317,2025-09-22,electronics,Monitor 24,3,42.26,126.78,credit_card,oeste,vip,0.05,0
ORD-00767,CLI-0295,2025-09-08,clothing,Sudadera,1,115.62,115.62,debit_card,sur,new,0.05,0
ORD-00588,CLI-0095,2025-07-19,home,Reloj pared,4,6.65,26.6,bank_transfer,norte,vip,0.05,0
ORD-00488,CLI-0073,2025-07-22,clothing,Gorra,1,104.21,104.21,debit_card,este,returning,0,1
ORD-00221,CLI-0132,2025-07-19,food,Aceite oliva,4,9.79,39.16,paypal,centro,new,0.15,0
ORD-01820,CLI-0375,2025-09-30,food,Aceite oliva,4,36.83,147.32,credit_card,centro,returning,0.15,0
ORD-00223,CLI-0226,2025-08-31,beauty,Aceite corporal,3,130.99,392.97,debit_card,,returning,0,0
ORD-00455,CLI-0301,2025-07-09,food,Salsa trufa,2,5.41,10.82,bank_transfer,oeste,vip,0.2,0
ORD-00765,CLI-0007,2025-09-15,electronics,SSD 1TB,5,322.79,1613.95,credit_card,norte,new,0.2,0
ORD-00085,CLI-0464,2025-08-01,beauty,Perfume,4,128.67,514.68,credit_card,oeste,vip,0,0
ORD-00593,CLI-0139,2025-07-26,clothing,Pantalón chino,5,142.14,710.7,paypal,oeste,new,0,0
ORD-00963,CLI-0467,2025-07-12,beauty,Sérum vitamina C,4,90.69,362.76,debit_card,centro,returning,0.3,0
ORD-01926,CLI-0014,2025-08-21,electronics,Cargador USB-C,4,57.94,231.76,paypal,centro,vip,0.05,0
ORD-00684,CLI-0054,2025-09-17,beauty,Champú natural,1,9.53,9.53,credit_card,,new,0.3,0
ORD-01888,CLI-0050,2025-07-31,home,Organizador,3,112.9,338.7,credit_card,sur,returning,0.2,0
ORD-00790,CLI-0053,2025-09-28,home,Lámpara LED,2,44.27,88.54,credit_card,norte,new,0,0
ORD-01991,CLI-0309,2025-09-12,electronics,Auriculares BT,3,383.01,1149.03,debit_card,centro,returning,0,0
ORD-01643,CLI-0383,2025-07-09,clothing,Zapatillas running,1,25.23,25.23,debit_card,norte,returning,0,0
ORD-01125,CLI-0159,2025-09-06,beauty,Aceite corporal,3,27.15,81.45,credit_card,sur,new,0.15,0
ORD-00919,CLI-0439,2025-08-01,home,Alfombra,5,100.9,504.5,credit_card,oeste,vip,0.1,0
ORD-00249,CLI-0181,2025-08-02,beauty,Perfume,2,140.98,281.96,debit_card,norte,new,0.1,0
ORD-01059,CLI-0122,2025-07-18,clothing,Gorra,3,106.06,318.18,credit_card,este,new,0,0
ORD-01785,CLI-0308,2025-08-05,food,Miel artesanal,2,136.31,272.62,credit_card,sur,returning,0.3,0
ORD-00816,CLI-0481,2025-08-30,food,Salsa trufa,1,68.39,68.39,debit_card,norte,new,0,0
ORD-01833,CLI-0220,2025-09-11,electronics,Monitor 24,5,407.33,2036.65,debit_card,sur,new,0.05,0
ORD-01670,CLI-0148,2025-07-12,home,Vela aromática,3,48.12,144.36,credit_card,sur,new,0.05,0
ORD-01575,CLI-0308,2025-08-27,electronics,Cargador USB-C,4,333.99,1335.96,bank_transfer,oeste,returning,0.15,0
ORD-01581,CLI-0488,2025-07-10,clothing,Chaqueta,1,76.21,76.21,paypal,centro,vip,0,0
ORD-01725,CLI-0189,2025-07-05,beauty,Aceite corporal,2,125.01,250.02,bank_transfer,centro,vip,0.3,1
ORD-00441,CLI-0421,2025-07-28,food,Café gourmet,5,38.24,191.2,credit_card,norte,vip,0,0
ORD-00954,CLI-0250,2025-07-01,electronics,Mouse gaming,4,234.05,936.2,paypal,este,new,0,0
ORD-00453,CLI-0185,2025-09-22,electronics,Teclado mecánico,1,52.19,52.19,credit_card,centro,new,0.15,0
ORD-00798,CLI-0357,2025-08-12,food,Aceite oliva,3,112.5,337.5,debit_card,sur,vip,0,0
ORD-00619,CLI-0459,2025-09-02,electronics,SSD 1TB,2,220.28,440.56,credit_card,este,vip,0,0
ORD-01619,CLI-0078,2025-09-03,food,Té matcha,5,87.45,437.25,credit_card,norte,new,0,0
ORD-01447,CLI-0465,2025-08-30,clothing,Sudadera,5,137.86,689.3,bank_transfer,sur,new,0,0
ORD-00161,CLI-0129,2025-09-05,home,Alfombra,1,74.1,74.1,bank_transfer,centro,new,0.3,0
ORD-01241,CLI-0409,2025-09-03,home,Lámpara LED,5,75.34,376.7,debit_card,centro,vip,0.1,0
ORD-00182,CLI-0139,2025-07-08,clothing,Gorra,5,25.24,126.2,bank_transfer,norte,new,0,0
ORD-01913,CLI-0228,2025-07-22,electronics,Monitor 24,5,351.99,1759.95,debit_card,sur,new,0.2,1
ORD-00636,CLI-0062,2025-09-09,food,Chocolate belga,1,86.92,86.92,paypal,norte,new,0.15,0
ORD-00709,CLI-0086,2025-08-11,electronics,Teclado mecánico,1,209.7,209.7,credit_card,norte,returning,0,0
ORD-00103,CLI-0085,2025-09-24,home,Organizador,2,147.86,295.72,debit_card,este,vip,0,0
ORD-01547,CLI-0409,2025-09-20,electronics,Laptop,2,178.09,356.18,paypal,sur,returning,0,0
ORD-00698,CLI-0440,2025-07-20,electronics,Mouse gaming,4,361.23,1444.92,credit_card,oeste,returning,0,0
ORD-00012,CLI-0266,2025-07-02,food,Chocolate belga,3,69.42,208.26,bank_transfer,oeste,returning,0.2,0
ORD-00040,CLI-0272,2025-08-06,food,Té matcha,2,52.89,105.78,bank_transfer,oeste,vip,0.15,0
ORD-00699,CLI-0283,2025-09-16,home,Lámpara LED,5,147.29,736.45,bank_transfer,centro,returning,0,0
ORD-01210,CLI-0363,2025-09-23,electronics,Teclado mecánico,4,411.46,1645.84,paypal,,new,0.3,1
ORD-00786,CLI-0008,2025-08-16,food,Aceite oliva,3,142.59,427.77,credit_card,este,new,0,0
ORD-00485,CLI-0015,2025-08-23,beauty,Mascarilla,3,117.75,353.25,bank_transfer,centro,new,0,0
ORD-00160,CLI-0291,2025-07-24,electronics,Cargador USB-C,3,416.2,1248.6,credit_card,oeste,vip,0.05,0
ORD-00206,CLI-0465,2025-07-20,home,Cojín,4,14.82,59.28,bank_transfer,oeste,new,0,0
ORD-00881,CLI-0053,2025-07-09,electronics,Cargador USB-C,1,84.47,84.47,bank_transfer,centro,returning,0.15,0
ORD-01213,CLI-0472,2025-08-06,electronics,Cargador USB-C,2,279.02,558.04,credit_card,centro,new,0,0
ORD-01664,CLI-0417,2025-09-11,home,Marco fotos,1,39.89,39.89,debit_card,sur,new,0.2,0
ORD-00751,CLI-0398,2025-08-27,clothing,Bufanda,5,146.94,734.7,paypal,oeste,vip,0,0
ORD-01963,CLI-0322,2025-07-22,home,Marco fotos,1,139.18,139.18,credit_card,oeste,returning,0,0
ORD-01303,CLI-0291,2025-08-08,food,Té matcha,1,27.06,27.06,credit_card,sur,returning,0.15,0
